x_coord,y_coord,Brightness,Total_Pixel_Count,Eccentricity,Area
2407,1222,224.2209302325573,18,0.47381838971264034,18
2409,1734,604.8346153846178,29,0.18884557342550884,29
2411,404,2552.6509803921654,79,0.45954353148060817,79
2411,1806,1941.266932270919,46,0.4768097481331374,46
2419,1648,-15226.5,384,0.8780684615757977,384
2412,1166,606.9685039370088,25,0.5864757232804434,25
2413,1204,136.65625,12,0.6928616760579125,12
2414,1373,1282.7710843373497,51,0.7254565145802262,51
2416,2198,631.0433070866129,32,0.308648551588411,32
2415,461,130.52713178294653,10,0.7888408703550568,10
2415,945,118.5196850393695,10,0.6807065440430319,10
2420,1246,15323.92430278883,189,0.7137143536559858,189
2425,1985,56228.37254901964,272,0.5594171160227097,272
2418,2249,2134.536964980536,52,0.7240256557781094,52
2419,649,1026.8648648648596,43,0.6372235850048279,43
2418,726,271.224000000002,15,0.5091750772173157,15
2417,1581,166.55686274509753,10,0.7325487390334128,10
2419,1401,476.2608695652161,33,0.5013105634787701,33
2427,502,6086.82213438733,203,0.8208948845724424,203
2422,1022,214.28404669260635,13,0.7427133835923383,13
2422,2089,248.9701492537315,10,0.6741998624632421,10
2428,658,664.6456692913416,33,0.7575512559586532,33
2427,1724,227.83599999999933,17,0.5988152816790042,17
2430,2293,-2858.823076923076,12,0.7140380016367178,12
2434,607,1195.2450592885361,44,0.44810149221379747,44
2435,1172,2010.859375,56,0.4819776114190599,56
2438,329,3773.0,85,0.5110267526532962,85
2441,1435,8188.552529182867,182,0.522705441754606,182
2442,1929,13180.25806451615,174,0.5497539948743557,174
2436,2224,980.3464566929106,31,0.6978879111966055,31
2437,515,306.0988142292481,22,0.7199331050794767,22
2441,1723,1680.2320000000036,52,0.579527385845764,52
2439,1613,149.46875,12,0.788819464689829,12
2442,2257,2358.832684824898,66,0.4538396193367869,66
2443,501,951.0156862745062,45,0.6201187935745199,45
2444,301,1318.7777777777737,47,0.2644319805717989,47
2455,980,88059.9729729729,512,0.813076905438695,512
2442,1257,181.29921259842558,16,0.637074076333202,16
2443,2057,464.7360000000008,23,0.6042051179342712,23
2445,575,1026.338461538464,43,0.48603722033969543,43
2443,802,147.53543307086693,10,0.6831300510639732,10
2446,1598,1485.705882352937,63,0.5868511334777498,63
2443,1905,134.71199999999953,12,0.6860864285729369,12
2444,2159,407.8645418326705,13,0.6571511656211267,13
2445,476,477.3306772908363,16,0.6829867340931863,16
2445,407,425.39453125,22,0.6673868722179049,22
2445,1385,118.5390625,10,0.5919965243332456,10
2448,1503,1254.62109375,41,0.3765015400004535,41
2449,813,502.4173228346481,25,0.763933682585083,25
2451,618,1268.4545454545441,64,0.7332771057786938,64
2460,900,239144.89411764708,550,0.6057567714576066,550
2451,2002,749.6434108527174,30,0.568537535637226,30
2456,1879,50656.169960474304,213,0.332002580025245,213
2455,1904,7029.7647058823495,141,0.47747417028145206,141
2455,2127,2236.125984251972,62,0.17296051511006783,62
2463,1277,6135.629921259882,177,0.8684433253415327,177
2455,1617,279.0546875,15,0.7114065027400788,15
2460,1944,1057.4523809523816,44,0.7053607334286289,44
2460,2202,686.4639999999999,26,0.4841354398113702,26
2463,2121,-2945.3803921568615,15,0.8941698773510691,15
2471,1590,-31764.800000000047,414,0.8517182903710663,414
2467,687,1630.4820717131443,47,0.6615711551370282,47
2467,832,540.8648648648632,20,0.5146148212393826,20
2471,1493,2084.8470588235286,61,0.37348318051904345,61
2471,364,363.53125,22,0.6762805252784577,22
2479,616,7396.411764705874,164,0.6206957999063601,164
2477,42,-1966.1889763779545,36,0.733016108127722,36
2476,462,181.09375,12,0.816496580927726,12
2478,804,659.8286852589663,31,0.6678134867920267,31
2483,1289,31404.866141732287,78,0.6395967284292646,78
2478,1657,168.5118110236217,13,0.5081397159034496,13
2481,953,497.9176470588245,24,0.6505034753197553,24
2485,478,2436.968503937009,65,0.5868744873121904,65
2482,1133,256.06324110671994,16,0.657211495036435,16
2487,20,4120.4375,104,0.6695689755151227,104
2485,145,674.9215686274474,20,0.8369528050450684,20
2487,52,896.5217391304323,31,0.5361601069138844,31
2489,1744,589.7419354838712,26,0.4659843578586992,26
2490,1467,328.92578125,20,0.5740862637032682,20
2493,963,3130.688715953307,66,0.5062585390865179,66
2490,1410,218.2822580645152,10,0.7471328681605977,10
2491,1963,721.355731225296,28,0.534533883679914,28
2493,1041,-2646.53125,37,0.8207360982205882,37
2494,2086,3595.7109375,77,0.5746636274267904,77
2494,1787,1288.826771653541,40,0.625555378113838,40
2492,1862,285.8818897637793,13,0.6994300900339097,13
2499,439,12173.84313725491,207,0.6946207676468791,207
2493,723,151.20472440944832,10,0.6674891124623149,10
2498,1350,1285.8622047244135,48,0.37703779601191006,48
2496,1575,1508.1338582677126,26,0.7094184577211932,26
2503,1910,9946.806324110687,139,0.7570942996111217,139
2502,243,330.29599999999846,13,0.6411375403687012,13
2506,1729,-23018.34939759037,36,0.9100009526382657,36
2510,2152,44622.2093023255,415,0.8831788204921758,415
2505,485,427.1633466135463,20,0.7181309408797827,20
2506,1890,300.43307086614004,17,0.28394698119029865,17
2507,1209,302.7109375,16,0.6936562703465484,16
2508,2272,971.2283464566935,30,0.73050615693184,30
2510,556,844.453125,37,0.6064663225743328,37
2509,586,135.51750972762602,12,0.3418689931384897,12
2511,2070,3426.535433070865,69,0.6277778658901848,69
2512,30,3437.358565737057,48,0.8023939684596071,48
2513,1743,387.1769230769205,23,0.6350614134070791,23
2515,1079,362.9763779527566,15,0.43761694987455035,15
2526,388,41968.39534883725,413,0.7791181407584793,413
2516,358,105.01587301587278,10,0.6123724356957946,10
2536,659,-37042.66141732293,651,0.8272308834037437,651
2517,1087,778.1035856573726,30,0.6534121598953645,30
2529,1209,95451.05645161297,596,0.5735731780367848,596
2521,1161,1807.740157480308,91,0.16280068631019204,91
2519,2103,600.1351351351332,18,0.8709024456699903,18
2522,864,1826.1867704280157,78,0.25507297707100235,78
2532,1133,32228.618677042774,272,0.8070458324313075,272
2537,697,65449.216000000015,612,0.7171747684019291,612
2527,1189,141.84883720930156,17,0.6096406438025632,17
2530,618,493.6320000000014,20,0.7238162396714578,20
2530,1348,274.19379844961077,15,0.681013030065453,15
2531,2143,1092.3745019920316,31,0.8631712857666777,31
2533,474,4986.367588932801,107,0.6736708205098036,107
2533,727,162.0625,20,0.5515301962739753,20
2536,1378,3454.3882352941146,79,0.624240009131079,79
2534,2125,814.7890625,34,0.3943994502115562,34
2533,1267,422.2156862745105,27,0.7553715591220695,27
2535,1643,1663.9055118110264,54,0.762940270800687,54
2544,1809,1490.2674418604583,241,0.8623738339294241,241
2538,2111,839.421875,33,0.603539759739563,33
2540,1425,457.15999999999985,23,0.7212891468980839,23
2543,167,795.6461538461517,30,0.8179635541613549,30
2544,502,734.7283464566935,34,0.4962657722061342,34
2548,1937,3694.2325581395417,91,0.5152973829228694,91
2549,729,1015.2539682539718,45,0.6560980264031727,45
2567,1001,171350.28682170552,873,0.7475502465708308,873
2551,1,-6137.767123287675,12,0.8777040837458504,12
2551,988,191.88976377953077,43,0.8700229424748849,43
2551,1732,117.81673306772791,12,0.661560889245719,12
2553,1226,173.578125,16,0.5127897968540643,16
2557,552,2412.45669291338,75,0.16509751290651953,75
2557,1782,1642.843137254902,46,0.5983058153569705,46
2565,1179,66456.08300395258,303,0.2950405099391629,303
2557,2044,550.25,20,0.7145688521824596,20
2561,304,2144.5573122529604,58,0.6604114050021501,58
2560,620,1094.047808764939,33,0.8127713446665199,33
2559,923,753.7254901960769,23,0.8278979899919904,23
2561,1032,520.225296442688,12,0.6865276679713735,12
2561,1529,359.89230769230926,12,0.9016345541023667,12
2567,1735,24936.4375,162,0.4645269381888528,162
2565,53,-795.1333333333314,35,0.7510797663646145,35
2565,482,2330.8125,62,0.6709931694836431,62
2567,1542,2084.683999999994,71,0.46667100541093504,71
2569,2093,1265.4140625,43,0.3014909038290395,43
2576,572,9448.2310756972,206,0.5921206015388567,206
2577,874,19851.055118110206,244,0.5932192374523377,244
2569,1233,178.78656126482383,14,0.5931951015721905,14
2580,56,47529.77952755906,242,0.30878514697382853,242
2574,1867,768.5114503816803,20,0.5541826944657842,20
2578,757,1004.5275590551173,43,0.20173874651408782,43
2580,1410,2076.496062992126,88,0.6760611514740535,88
2578,1613,1833.0876494023978,45,0.900240409882052,45
2579,1224,202.57692307692196,13,0.49858112887631556,13
2580,483,195.20392156862727,10,0.7522766553743284,10
2580,1136,444.84462151394473,31,0.46536940781638647,31
2579,1330,186.66403162055212,11,0.7434273300038963,11
2587,2093,21783.338461538457,185,0.5523693007317372,185
2583,2188,542.8571428571413,24,0.626615588455583,24
2585,225,676.7857142857138,32,0.5041333580225615,32
2588,392,668.3280632411079,29,0.532504139550453,29
2589,195,331.44268774703596,12,0.8363196160242089,12
2593,1593,2353.458823529407,79,0.7142077246414236,79
2591,1827,497.5,22,0.8044786679282202,22
2595,1145,1316.828125,53,0.4163535523449516,53
2594,2032,2713.6666666666642,64,0.39409836198525233,64
2595,1728,-2805.723320158104,22,0.7869121356158151,22
2594,1049,287.3622047244098,17,0.6887486152765709,17
2595,2268,1889.5078125,34,0.6878335587071506,34
2596,2074,689.354330708662,28,0.5326506947594843,28
2597,1635,1107.5984251968548,35,0.5321064635877428,35
2599,1546,561.0434782608681,33,0.32952744245869314,33
2601,939,230.86614173228372,12,0.8895576507742595,12
2609,1868,4860.603921568632,92,0.4523262785539976,92
2610,1843,8101.933333333334,121,0.5248504206363931,121
2610,2055,4585.142857142855,85,0.5573567599486218,85
2608,695,518.921875,17,0.7712376726457711,17
2609,1100,469.35521235521446,20,0.7068716713180708,20
2613,1237,1952.75294117647,79,0.28350653439624396,79
2631,1810,-228748.98443579767,1059,0.6974977991921166,1059
2611,1165,306.95703125,13,0.8312153015879109,13
2614,1583,1480.7450980392168,54,0.4987134450404777,54
2615,1602,1676.096385542165,59,0.24158326481347797,59
2613,359,233.22568093385416,12,0.8135887568243007,12
2616,524,456.43359375,25,0.684977475686701,25
2623,940,4909.0234375,135,0.6294995452138117,135
2622,1648,-9212.46031746031,42,0.8984549410068544,42
2619,2059,531.821705426355,25,0.5144496511902688,25
2621,550,745.8769230769249,36,0.6559704741872806,36
2624,476,2398.1199999999953,80,0.6436474743156623,80
2621,1186,287.9375,22,0.6096961734297954,22
2624,597,2442.577075098816,62,0.2695967647338355,62
2623,788,10664.478087649404,53,0.806215875673407,53
2623,2094,374.3888888888905,17,0.6450979480080723,17
2635,109,23770.99609375,260,0.8371410121728469,260
2629,1008,1964.768627450976,57,0.6698956138967623,57
2628,1706,411.05533596837995,22,0.5676300509575266,22
2629,1845,1132.6349206349187,35,0.6269448782542224,35
2630,1441,492.21428571428623,19,0.6729045278604523,19
2646,483,92036.90513833996,628,0.5880726167963232,628
2635,28,2285.912000000004,48,0.577064921239419,48
2633,979,274.5568627450957,10,0.8143530603474799,10
2634,355,-6338.838709677417,15,0.87761685477197,15
2634,1332,316.75590551181085,12,0.49681404732144735,12
2637,161,588.4705882352937,31,0.5733892825096525,31
2639,521,677.13671875,38,0.5933743822901658,38
2640,973,646.3636363636324,45,0.48999051836284674,45
2642,1153,5133.539682539689,110,0.5251188861440884,110
2641,1121,888.0559999999969,40,0.6148873823988862,40
2642,67,446.3068181818162,22,0.6357424599573804,22
2640,1203,603.112000000001,12,0.6075722117810805,12
2642,314,240.97619047619082,12,0.594688734366729,12
2643,1693,1365.55078125,49,0.6592652032955151,49
2646,1970,6223.430830039535,105,0.28621754004231065,105
2646,1190,3634.6575875486305,68,0.5888052604434898,68
2643,1671,123.38582677165323,10,0.41625220270706703,10
2644,323,408.71314741035894,17,0.8031856193294381,17
2647,1766,477.40944881889664,20,0.7022345468835656,20
2648,509,769.2412451361888,30,0.7379712198291704,30
2650,1180,821.5171102661698,31,0.7940972893287056,31
2654,1076,786.628458498024,33,0.5636954714340269,33
2652,2001,346.42857142857247,16,0.6254581326049351,16
2655,799,19127.59842519685,15,0.9162542324498704,15
2661,192,36097.4140625,204,0.3274465303273756,204
2656,1255,811.3307086614222,32,0.4251318194203561,32
2665,990,34623.47999999998,369,0.5313537968340217,369
2656,767,353.01581027668,21,0.7480984500421771,21
2658,1190,869.6929133858212,22,0.6764326722128213,22
2657,1090,453.14615384615536,27,0.6477041437505443,27
2661,1227,1651.0434782608645,36,0.7491891322679038,36
2658,1880,769.291338582676,32,0.7301324881279755,32
2658,2307,561.1304347826081,11,0.7734297587150204,11
2659,497,149.703125,37,0.7084496344362058,37
2666,9,1636.149253731346,64,0.292221491396532,64
2661,523,132.51361867704327,11,0.35245106389088127,11
2663,1141,596.6929133858284,28,0.49072274152205464,28
2663,1369,-2839.9409448818915,11,0.8591561618418795,11
2662,111,229.70472440945014,14,0.23531158574660496,14
2663,321,308.63461538461706,13,0.7861540132251554,13
2663,1971,690.3531746031731,25,0.7785766889782489,25
2662,2207,450.2625482625481,18,0.8183388853291835,18
2665,1268,-2201.0581395348854,12,0.7895871337062564,12
2667,2072,10404.302788844623,153,0.7691851582538749,153
2664,508,363.596837944664,18,0.7415497396719551,18
2665,1773,459.69444444444525,21,0.4132173627230871,21
2671,1844,9009.756862745096,153,0.7704529559783478,153
2667,608,329.4375,18,0.7233731798369615,18
2669,398,853.743083003952,27,0.7558517906822075,27
2675,1375,10866.650793650799,144,0.49477587281192814,144
2672,2265,3258.4826254826185,75,0.5400129339533271,75
2669,2287,828.7165354330718,13,0.7948225898591295,13
2677,695,189.30677290836684,17,0.5894085888216182,17
2686,680,-13383.519841269823,164,0.8442215394046184,164
2680,1757,510.56299212598606,26,0.5716841612092992,26
2681,1861,2892.212598425198,57,0.5124408519270176,57
2681,1281,1008.268,12,0.7564886149490343,12
2686,768,632.5873015873003,35,0.5885291774896712,35
2689,1220,2943.546875,45,0.8438662657562246,45
2686,1886,1033.0314960629912,26,0.71081401755711,26
2687,390,361.24701195219313,16,0.7461016645873662,16
2694,1625,9634.379844961222,160,0.7062534491585055,160
2691,4,3189.975155279506,62,0.6970471453181529,62
2690,1256,-4211.3515625,18,0.9088184442424461,18
2693,1533,-11468.89243027888,152,0.9032253751547036,152
2691,573,992.9285714285725,34,0.8253327292212027,34
2691,1463,-9633.27734375,12,0.9320828804066252,12
2692,1129,885.68359375,18,0.5753853582077337,18
2695,2247,4140.553846153838,101,0.48754863102743107,101
2694,1062,1105.1015625,42,0.54934633301461,42
2695,1333,2492.090196078432,36,0.7484435370943139,36
2695,1903,2111.3068181818235,48,0.6878887507735987,48
2695,2078,434.45098039215736,18,0.8061118748182743,18
2695,2091,334.1839999999993,10,0.7627151441256722,10
2703,1470,415.63953488372135,17,0.6611384759449553,17
2703,2069,419.5418326693216,21,0.654536908800904,21
2706,901,-29069.142292490113,11,0.9540789771472507,11
2707,1057,1229.729083665341,29,0.4947336718578643,29
2735,1531,250465.7992277993,1436,0.6344366095914863,1436
2713,1514,-9477.874509803922,73,0.8000101134549872,73
2711,1756,244.1240310077519,10,0.8649719012272324,10
2711,2177,400.3046875,21,0.4179654436725207,21
2716,1867,2092.6209677419392,62,0.6515780447423435,62
2719,878,7078.411764705903,128,0.7971207864533051,128
2717,898,1529.6111111111095,44,0.2709571121806216,44
2717,1386,903.6201550387595,12,0.7509148528853652,12
2718,1586,729.0836653386432,34,0.4344125892397581,34
2720,1349,4238.608000000007,61,0.42924652880929964,61
2730,1948,158419.48387096776,445,0.566112648039038,445
2720,1142,2899.414342629483,37,0.629267952206325,37
2719,2215,812.9098039215678,33,0.5619979908295081,33
2721,1025,869.1081081081065,35,0.2270197503321303,35
2722,1037,897.1953125,42,0.5781922389669031,42
2725,1195,10667.418604651146,122,0.4620938229058516,122
2726,439,4611.452755905513,90,0.451589810574783,90
2726,1414,1500.137254901958,53,0.4463704434452516,53
2726,1397,1974.0276679841918,35,0.45398547396628514,35
2732,1579,-69399.90697674418,119,0.9242250935798382,119
2730,1809,3170.5590551181085,80,0.6887673896674088,80
2731,939,1178.2490272373543,58,0.27029940398823005,58
2728,977,221.27091633466262,15,0.8456100394958808,15
2730,1559,708.66796875,21,0.34072562096736986,21
2729,2231,606.4820717131479,18,0.6369989625713223,18
2735,525,1839.1411764705845,54,0.6415439777428636,54
2734,1826,279.27450980392314,17,0.6566590947651088,17
2743,1227,28317.07480314962,202,0.49917582306261066,202
2734,1790,824.5577689243,32,0.686936957540079,32
2739,1203,7136.15625,72,0.4674900000294428,72
2755,1029,-195664.09523809515,1043,0.8496512322755534,1043
2736,1462,1531.638132295724,13,0.9273171432933962,13
2743,652,20543.801587301597,189,0.6052170826086322,189
2739,1345,-10056.576923076922,11,0.9145311025756577,11
2741,267,656.8893280632474,31,0.5153305048353436,31
2740,1274,3548.0625,12,0.829280623906877,12
2759,1369,24494.8125,614,0.739932335112444,614
2742,881,1313.5725806451592,30,0.6945086373641676,30
2744,1269,570.5333333333328,20,0.6804566665995558,20
2747,2061,15132.943999999989,193,0.6722638916688543,193
2745,1969,185.71259842519794,11,0.7202084439072717,11
2752,785,45240.72222222225,191,0.8834820967875956,191
2749,626,215.8910505836575,12,0.7226355594618767,12
2750,824,991.2047244094501,41,0.5578993417934095,41
2751,1081,807.8960000000006,24,0.7166296601038894,24
2751,1171,9394.400000000009,67,0.6709399907117917,67
2750,2093,1710.9448818897654,57,0.5836254167178776,57
2755,1578,20460.96812749005,227,0.6093798721446022,227
2751,1342,-8406.7421875,10,0.9565118270731768,10
2753,1255,10558.751999999993,31,0.85316638395275,31
2754,478,1440.5657370517947,51,0.44374121799986044,51
2754,944,554.875,26,0.6088450281681473,26
2768,817,-33063.28125,201,0.8791828714321179,201
2758,1340,766.2421875,14,0.7993526071260688,14
2759,1494,3489.8844621513927,21,0.9156896929522947,21
2764,932,2906.0622568093386,69,0.3422679251271157,69
2763,331,1859.3125,50,0.6414364990798854,50
2762,1275,4857.4803149606305,25,0.6622153543735981,25
2763,1286,7299.1875,15,0.5516649884778143,15
2766,1212,-10725.884462151385,30,0.7629508808806259,30
2766,1762,3058.0952380952367,94,0.576036032432505,94
2766,134,2583.7843137254968,69,0.3456181700306042,69
2763,1880,255.38247011951898,13,0.7755409198914862,13
2770,1072,19408.08984375,221,0.4639121692059358,221
2768,1637,2842.12109375,85,0.848574338353517,85
2768,1340,-4645.185770750992,15,0.9634127515340968,15
2770,1110,7915.969111969112,65,0.72351275066017,65
2774,254,3453.398406374501,137,0.6393321834977768,137
2771,1268,14477.799212598424,19,0.9058945854095923,19
2770,1415,6345.372093023259,10,0.9552346494660827,10
2768,1886,330.8196078431374,15,0.7131795312507127,15
2776,846,31277.165354330675,231,0.7948476431651254,231
2773,1155,-8157.119047619053,19,0.783765603063974,19
2772,1238,6881.095999999998,26,0.7197678620380109,26
2773,1119,-855.2674418604656,15,0.8535724376719188,15
2776,774,3660.3622047244135,96,0.6270494242317575,96
2779,949,7277.375,138,0.5957918047155478,138
2781,1219,61412.836653386476,186,0.5969200364422553,186
2775,1865,2562.1115384615405,71,0.5881928964159039,71
2778,591,3615.0159362549894,82,0.5004579653238167,82
2776,1347,-990.0546875,10,0.9629699485807273,10
2778,1516,6111.114173228358,108,0.4655521505064651,108
2775,269,172.60869565217217,11,0.8356483741237382,11
2779,1454,7112.263157894748,65,0.6561844402036752,65
2777,561,272.6614173228372,16,0.9151584849721999,16
2777,1276,2671.4251968503922,16,0.6919709102666886,16
2781,1245,19759.640625,25,0.9279929356333649,25
2777,1285,16823.25,11,0.9030523716321057,11
2784,805,6543.024193548365,150,0.8097755383667954,150
2780,1261,7789.7843137254895,10,0.9342099106948075,10
2782,1767,1415.603174603173,51,0.549106544432267,51
2783,1189,-7008.980392156867,15,0.8075337976571518,15
2785,1257,-1844.404669260708,18,0.924908461008309,18
2784,1955,341.40625,18,0.798852054709617,18
2785,73,1633.625,41,0.8163019554188484,41
2785,1355,5404.385826771653,13,0.7183638641080452,13
2784,1395,3952.9055118110264,10,0.8528957281986099,10
2785,426,505.70078740157624,27,0.6249479340089669,27
2785,1367,151.0389105058348,12,0.8033471572702441,12
2786,1622,657.9881422924882,28,0.5030877761767498,28
2797,645,18687.35546875,249,0.8166653180018763,249
2787,1412,13461.866141732287,17,0.852553093610026,17
2790,1058,-2008.0,71,0.8280156803293539,71
2791,59,1156.5348837209312,44,0.5743441904287873,44
2790,110,356.88715953307474,19,0.537747366615827,19
2798,560,27355.302325581375,245,0.6926887378866652,245
2790,712,315.79389312976855,16,0.7088387240459237,16
2797,677,2767.3568627451023,106,0.6236633809815032,106
2798,280,7183.095238095237,161,0.47356275605100145,161
2795,1419,3442.2283464566935,12,0.9608155737494619,12
2795,1472,5930.768924302785,63,0.44458155325007287,63
2795,1631,115.90697674418516,14,0.33714610019980334,14
2797,1939,3879.046875,75,0.6223626967317014,75
2799,812,1652.488095238099,43,0.36428529109776264,43
2798,1171,5941.165354330704,30,0.7013120341526561,30
2799,1524,1731.5846153846142,19,0.6497118196755144,19
2800,322,366.1811023622031,15,0.8649551466845865,15
2806,2303,9189.947368421068,127,0.6573838390343859,127
2803,943,2087.612648221344,65,0.5910055528751785,65
2806,255,7045.559845559852,120,0.7290041069835032,120
2818,1110,86453.01960784313,734,0.7141028905333835,734
2803,2034,393.9249011857719,17,0.8135116482100038,17
2802,1164,-1768.291338582676,12,0.9661307287669513,12
2809,1660,3860.92913385827,113,0.5951836438950796,113
2809,186,6288.023622047243,88,0.45944738980043864,88
2809,1434,11884.671875,15,0.9562921674723364,15
2808,1720,806.8346456692889,35,0.5983938995967498,35
2810,2029,1455.4736842105267,49,0.5223480589169764,49
2811,960,1972.9677419354848,65,0.7086722194500671,65
2813,819,3938.3992395437235,78,0.7789747068146142,78
2813,677,1794.8093385214015,30,0.7136965484749641,30
2813,1590,1072.6352941176483,10,0.7895822986511317,10
2816,1172,28167.07086614173,27,0.9245116092114821,27
2815,1160,3538.859375,13,0.6807501730901798,13
2820,451,2000.288537549408,62,0.595491700643975,62
2820,789,525.239999999998,25,0.689395873902207,25
2818,1135,346.0703125,14,0.919190146461885,14
2819,1036,-966.3043478260806,22,0.8194414318707895,22
2821,429,314.24324324324334,19,0.6086224099255219,19
2820,1689,368.9842519685044,21,0.6663517505977453,21
2822,1461,22791.8203125,15,0.9370964006987795,15
2822,2012,156.046875,10,0.8042009266562571,10
2824,1080,-5911.016129032258,10,0.9549024620833343,10
2824,537,206.20866141732404,11,0.7879477057102139,11
2825,1043,8714.354330708666,18,0.7693600758155561,18
2825,1468,3889.5826771653556,10,0.8878946769998045,10
2827,2307,6984.546762589933,46,0.8598860746816022,46
2826,1765,594.3461538461524,15,0.375034080771966,15
2828,514,626.2509652509616,24,0.6446362474947117,24
2828,1015,-5464.039370078739,14,0.8153150888900876,14
2829,842,536.12890625,34,0.49016168218695694,34
2834,1614,2892.418326693223,89,0.6350768072071008,89
2834,2286,8903.122047244105,120,0.6577744194637682,120
2830,1136,10188.624000000003,12,0.8664070649290361,12
2831,804,416.1633466135463,32,0.39100651201205666,32
2831,991,1057.7865612648238,17,0.7807847034324997,17
2841,242,42484.06299212598,336,0.6670014613278648,336
2841,1497,15624.521739130432,54,0.7822486731528027,54
2835,1485,3389.644268774704,11,0.5363430761318901,11
2836,1885,791.8941176470544,27,0.8169137057341725,27
2837,1627,212.53125,22,0.5485909744139855,22
2839,2151,3167.61538461539,72,0.46825985411299265,72
2839,483,-9501.275590551173,22,0.9305976303068283,22
2842,1111,27775.334661354573,42,0.709705315781877,42
2841,2107,926.3015873015902,38,0.6548799189217801,38
2846,1098,11684.760000000002,22,0.6944222346590158,22
2847,1483,17398.221789883268,30,0.7718046880806799,30
2849,1851,3294.142857142855,108,0.37452611506991584,108
2853,342,16519.42857142858,178,0.3778038913995382,178
2847,442,352.06827309236905,19,0.7876557045108158,19
2849,1016,-780.5680933852163,10,0.7200822998230957,10
2848,1604,302.8366533864537,12,0.7684090273082658,12
2850,1748,1562.8661417322874,57,0.8446882823334458,57
2850,573,175.046875,14,0.46724633116497505,14
2853,1056,30203.95294117648,36,0.8471215498509876,36
2853,2200,2989.0714285714275,60,0.5137420220753747,60
2858,883,-2364.6328125,13,0.8904267745797328,13
2858,693,267.5,17,0.79649561103146,17
2863,1927,3357.6561264822085,68,0.6746035745588663,68
2862,839,648.0159362549821,24,0.7878297016623186,24
2863,1688,1581.7165354330791,58,0.6643445100668801,58
2862,333,-76.2924901185761,17,0.7186917104703249,17
2864,2135,2055.7882352941087,53,0.7853314358803356,53
2864,1544,3670.84375,11,0.9237979324943794,11
2865,1061,9034.601593625499,19,0.7914978366733515,19
2868,1502,51950.90551181103,30,0.8871708944912446,30
2866,1630,191.14728682170607,15,0.8044021792424028,15
2871,587,1240.5120000000024,46,0.5255910191464988,46
2869,993,1257.25,19,0.5993013632287559,19
2871,2040,505.7599999999984,18,0.8023460778611077,18
2881,147,29604.513725490193,398,0.6153912195203034,398
2872,1064,504.4921259842522,11,0.825192019723998,11
2879,973,-14239.78740157481,37,0.951081249419504,37
2877,51,568.5039370078739,19,0.7827821146499867,19
2878,1548,15609.416666666664,47,0.6883342089149099,47
2879,1754,4042.2730923694908,100,0.7909244801711051,100
2878,1862,518.2248995983937,27,0.5553540207887876,27
2880,705,270.1484375,16,0.6487019053158465,16
2885,223,1991.8095238095266,69,0.6879114529394251,69
2884,339,751.4720000000016,26,0.4487046673961096,26
2883,462,-3193.573643410851,10,0.7556699426841094,10
2887,1059,14297.031496062991,47,0.4149976843145401,47
2885,854,414.6086956521758,23,0.7219570152023991,23
2886,1680,-3104.6846153846127,14,0.7542350679031332,14
2889,1616,2765.891050583661,61,0.5226689399267608,61
2888,189,930.40625,26,0.6590591093706603,26
2892,354,932.9439999999995,28,0.6528935281710331,28
2894,400,2080.4940711462405,56,0.6593220916244573,56
2893,527,798.546875,32,0.8915355390669317,32
2893,253,-3034.6459143968823,11,0.873982948491625,11
2896,1571,7067.4166666666715,43,0.6734496731031078,43
2899,1895,4263.713178294565,100,0.7786507479859512,100
2894,139,321.83333333333576,16,0.9019039820274257,16
2895,1027,1571.837944664032,11,0.9619270771402499,11
2896,873,403.42231075697055,14,0.6107228509437437,14
2902,1726,32212.685039370088,216,0.28133263258361957,216
2896,630,250.90438247011843,17,0.6070074814388711,17
2904,1678,9284.01171875,154,0.737896720191562,154
2904,577,7222.008000000002,145,0.6828043693096041,145
2900,666,338.1564885496191,17,0.8322920776099322,17
2899,2103,952.5866141732258,31,0.5821061869389911,31
2903,204,5815.821705426366,100,0.5625153459202143,100
2901,1543,13309.961240310084,16,0.9222176574560026,16
2904,992,476.0390625,13,0.8191978401774205,13
2905,959,3136.3692307692327,28,0.8006647284861391,28
2904,716,236.8571428571413,12,0.8408759077312573,12
2908,424,1548.1370967741968,48,0.8245944675600061,48
2910,1554,9407.337209302328,21,0.866135158841907,21
2915,2025,-6247.448818897654,152,0.8478585614596111,152
2910,620,4689.1818181818235,96,0.7916152275644507,96
2909,57,-2005.9523809523816,20,0.7856240083728602,20
2910,19,436.21199999999953,26,0.5654028390314514,26
2910,37,958.6259842519721,26,0.7125701932784603,26
2910,2260,-2848.8031496062977,15,0.7631429129384321,15
2912,870,227.640625,11,0.6086229432645655,11
2912,686,449.6793893129761,20,0.6183449616918146,20
2917,1049,10792.486486486487,28,0.6297136938676736,28
2915,1802,353.4761904761908,16,0.5689921151031682,16
2915,1831,-3129.640625,13,0.8446029137574516,13
2915,1894,128.72332015810207,13,0.25200013569168633,13
2917,1005,-4018.4375,10,0.644047660809089,10
2919,1551,3943.961089494165,12,0.8441938240454779,12
2923,999,7177.4054054053995,40,0.757541130986797,40
2921,1740,395.84000000000015,18,0.7246385553456263,18
2922,2163,395.1595330739292,19,0.4055063725844284,19
2923,366,335.7734375,17,0.8224232682731147,17
2931,1712,8125.795275590557,119,0.7905228193864118,119
