Galaxy,NetCounts,Brightness,Area,Coordinates,Eccentricity
3487,-5022.755905511811,nan,8.0,"(3138.875, 713.5)",0.9695802651777298
3488,-4279.773809523816,nan,139.0,"(3145.3021582733813, 2287.9208633093526)",0.8791172828711147
3489,5331.540000000001,15.98286832035083,34.0,"(3143.264705882353, 1774.9117647058824)",0.7616790405776497
3490,2526.047244094487,16.793896327981347,48.0,"(3144.5416666666665, 530.3541666666666)",0.7038025095685014
3491,-3009.152000000002,nan,26.0,"(3146.3076923076924, 809.0)",0.46907546473205647
3492,1246.7795275590615,17.56052584390973,103.0,"(3147.854368932039, 892.8252427184466)",0.7975607506754091
3493,-7938.343999999997,nan,28.0,"(3146.6071428571427, 107.0)",0.6533840698616263
3494,36087.724000000046,13.906601268487304,340.0,"(3150.935294117647, 756.5235294117647)",0.8790175508945324
3495,-3176.611764705882,nan,10.0,"(3146.6, 238.3)",0.5519336316740886
3496,2224.610894941634,16.931864850423906,9.0,"(3147.6666666666665, 2181.222222222222)",0.7465768876547998
3497,-5183.9453125,nan,8.0,"(3149.5, 1722.25)",0.9469139798601449
3498,5809.842519685044,15.88958909835236,120.0,"(3157.275, 322.525)",0.7344341987123856
3499,19219.76953125,14.590629560907301,80.0,"(3157.5625, 2199.7)",0.6385855997328969
3500,149480.19999999995,12.363540824372727,507.0,"(3164.7475345167654, 1784.9112426035504)",0.6640922553696222
3501,2906.804000000002,16.641460627134116,9.0,"(3154.0, 2184.777777777778)",0.9231922509890886
3502,72402.9296875,13.150609650758076,362.0,"(3165.704419889503, 2227.6325966850827)",0.5721871167110978
3503,73554.63779527566,13.133474846926582,699.0,"(3169.8884120171674, 472.53361945636624)",0.7765770946199912
3504,3505.820717131486,16.43802574224798,68.0,"(3160.235294117647, 211.11764705882354)",0.5919690569546374
3505,-2516.1732283464553,nan,9.0,"(3160.6666666666665, 866.8888888888889)",0.9267570822826168
3506,972.960629921261,17.829761831893038,15.0,"(3163.6, 501.1333333333333)",0.6805096066215853
3507,1189.2160000000003,17.611848140811702,10.0,"(3162.4, 877.0)",0.7963330593811955
3508,2249.968992248061,16.91955866759755,16.0,"(3162.875, 2029.875)",0.7607381292684382
3509,7320.391304347824,15.63866425883732,67.0,"(3166.820895522388, 2290.2388059701493)",0.6207515321362872
3510,671.5039370078739,18.232378591830003,8.0,"(3165.625, 899.5)",0.9257125145144136
3511,-3869.190476190477,nan,9.0,"(3164.8888888888887, 1672.4444444444443)",0.9119228339860663
3512,-12365.965116279069,nan,11.0,"(3167.2727272727275, 815.2727272727273)",0.9204897886760106
3513,20123.740458015265,14.54072823134459,134.0,"(3172.0522388059703, 573.0149253731344)",0.6648547973593233
3514,4357.304347826081,16.201955261300608,63.0,"(3171.0158730158732, 1752.6507936507937)",0.5755494362465202
3515,3522.2310756972147,16.432955388945533,56.0,"(3172.0714285714284, 1740.232142857143)",0.6482912535050966
3516,13380.692307692305,14.98380353973284,41.0,"(3172.439024390244, 2060.512195121951)",0.48870943974009246
3517,141.20392156862727,19.92538310431597,9.0,"(3170.5555555555557, 138.77777777777777)",0.6529455904371833
3518,2558.5714285714275,16.780006135413064,42.0,"(3173.3333333333335, 450.92857142857144)",0.7458402870882908
3519,-2729.1388888888905,nan,31.0,"(3173.032258064516, 527.7741935483871)",0.624788103337616
3520,1943.7450199203158,17.07840176583979,16.0,"(3173.0625, 799.3125)",0.7162983314633157
3521,22295.21739130435,14.429470721676426,233.0,"(3180.8283261802576, 1882.7854077253219)",0.3523368709146861
3522,875.565217391304,17.944278748742068,33.0,"(3174.818181818182, 309.09090909090907)",0.678999273052568
3523,-2441.2992125984238,nan,18.0,"(3173.5, 1985.7222222222222)",0.7061317450749635
3524,-6168.920634920636,nan,13.0,"(3175.153846153846, 1859.7692307692307)",0.8627760542921683
3525,-181.53731343283653,nan,8.0,"(3175.5, 907.5)",0.9154012214433577
3526,22428.24193548388,14.423011919435584,233.0,"(3185.497854077253, 539.0429184549356)",0.13412138404791196
3527,6823.304347826087,15.715013142358059,9.0,"(3178.6666666666665, 587.5555555555555)",0.8940475202532329
3528,-905.1541501976317,nan,50.0,"(3182.88, 901.36)",0.8190575561414827
3529,8713.329317269076,15.449539679114856,21.0,"(3180.4761904761904, 909.047619047619)",0.7623643786447976
3530,8908.095057034225,15.425537893294267,121.0,"(3183.96694214876, 1938.0661157024792)",0.4683488667349324
3531,-1100.5576923076915,nan,12.0,"(3182.0, 1680.9166666666667)",0.700682702750899
3532,1328.2127659574471,17.491830874769683,19.0,"(3185.9473684210525, 1.0)",0.9023521961543529
3533,333.463320463321,18.99237982413205,13.0,"(3185.4615384615386, 165.53846153846155)",0.6679839554812294
3534,-2551.166666666668,nan,8.0,"(3184.75, 914.875)",0.9228014412645875
3535,3117.3488372093125,16.565536491582275,57.0,"(3189.719298245614, 364.70175438596493)",0.7428667723071115
3536,242944.41269841278,11.836232711271434,765.0,"(3202.5006535947714, 426.66143790849674)",0.7008585790586388
3537,1032.3100775193798,17.76547458252594,11.0,"(3186.7272727272725, 494.72727272727275)",0.8029966139691335
3538,8210.658823529404,15.51405498419781,75.0,"(3192.6, 1699.4533333333334)",0.6337574709618771
3539,-22557.03937007874,nan,26.0,"(3190.1923076923076, 555.1538461538462)",0.8820233247147797
3540,1692.3937007873974,17.22874649953356,44.0,"(3191.159090909091, 1794.5227272727273)",0.6608917833920058
3541,5028.743083003952,16.046351379472178,69.0,"(3193.391304347826, 51.85507246376812)",0.6697421446804996
3542,-2351.296442687748,nan,12.0,"(3190.5833333333335, 1739.4166666666667)",0.8474640731416963
3543,-6842.805555555555,nan,8.0,"(3190.625, 905.0)",0.899999315564985
3544,28408.39453125,14.166383273130242,147.0,"(3199.598639455782, 909.6802721088435)",0.5688601739525382
3545,3288.699604743084,16.507439484703596,14.0,"(3193.1428571428573, 897.4285714285714)",0.787947705710214
3546,-1117.707509881422,nan,11.0,"(3196.818181818182, 881.0909090909091)",0.29770866338273405
3547,-1015.070866141732,nan,10.0,"(3196.5, 890.7)",0.8047330749444414
3548,657.4285714285688,18.255378564204086,20.0,"(3198.0, 1973.8)",0.8196430481079644
3549,-1566.0232558139687,nan,62.0,"(3202.7258064516127, 876.4032258064516)",0.8801351629054667
3550,-1559.2705882352966,nan,40.0,"(3202.625, 129.55)",0.7077013023129021
3551,3306.760000000002,16.501493311066227,35.0,"(3203.4, 2235.057142857143)",0.4372709460108492
3552,-9871.785714285714,nan,10.0,"(3203.0, 738.2)",0.9210358678402877
3553,1718.9565217391282,17.211837769898974,22.0,"(3204.5454545454545, 1768.909090909091)",0.8518025734618115
3554,18320.558139534885,14.642653248991962,103.0,"(3210.902912621359, 1685.106796116505)",0.6611542624325405
3555,247.45019920318737,19.316280480588716,9.0,"(3207.222222222222, 279.1111111111111)",0.8271049045234626
3556,27842.869565217392,14.188215017829979,150.0,"(3213.8933333333334, 812.3)",0.39033753243989694
3557,1438.2352941176505,17.405425144796585,25.0,"(3209.4, 461.4)",0.6781463022395294
3558,547.1976744186031,18.454639392571615,19.0,"(3212.8947368421054, 259.0)",0.6110459178516138
3559,-2732.623076923075,nan,28.0,"(3214.0714285714284, 191.0)",0.587384299783345
3560,1902.705882352937,17.10157084791499,35.0,"(3214.3714285714286, 448.42857142857144)",0.4558388679847027
3561,-9393.071428571431,nan,15.0,"(3212.8, 1807.8666666666666)",0.8055923727995496
3562,-45418.71653543308,nan,55.0,"(3216.6, 730.8727272727273)",0.8839248916800445
3563,880.9047619047615,17.937677605856997,8.0,"(3214.125, 758.25)",0.8567483762768627
3564,3304.6399999999994,16.502189611647946,22.0,"(3214.5, 793.3636363636364)",0.6390135639108389
3565,-5452.120000000003,nan,43.0,"(3216.3023255813955, 1847.0232558139535)",0.59494431729412
3566,-2560.78125,nan,15.0,"(3216.6666666666665, 2071.133333333333)",0.7642777333986325
3567,559.0513833992081,18.431370683767053,22.0,"(3217.181818181818, 2120.909090909091)",0.9181266141677956
3568,6600.023809523809,15.751136244355118,9.0,"(3217.777777777778, 710.7777777777778)",0.9157407553714209
3569,1847.5546875,17.133506744135317,12.0,"(3217.5, 916.8333333333334)",0.7346616112906436
3570,6244.549019607843,15.811247302098922,9.0,"(3217.5555555555557, 950.2222222222222)",0.8744085457546446
3571,-53673.50197628458,nan,155.0,"(3227.632258064516, 832.516129032258)",0.5033058908158466
3572,1422.3100775193798,17.417514282089783,8.0,"(3221.0, 775.125)",0.7565294513746146
3573,3176.795275590557,16.545026929524937,36.0,"(3223.472222222222, 2225.3055555555557)",0.40752678483424015
3574,-28823.277108433744,nan,48.0,"(3225.5, 5.604166666666667)",0.9020006876539268
3575,4114.078431372545,16.26431858277751,58.0,"(3226.310344827586, 79.48275862068965)",0.6106232198509655
3576,3614.3492063492067,16.40492472416385,9.0,"(3224.1111111111113, 2171.4444444444443)",0.8046998593732936
3577,-5817.964566929135,nan,12.0,"(3226.3333333333335, 443.0)",0.8578401078852992
3578,5196.2558139534885,16.01077369141206,12.0,"(3226.0, 946.8333333333334)",0.635327236950331
3579,-11880.71428571429,nan,18.0,"(3228.777777777778, 883.8333333333334)",0.8910342293191128
3580,1087.6904761904734,17.708736685324496,12.0,"(3231.0833333333335, 1764.5)",0.4479903702408301
3581,-12271.78431372549,nan,31.0,"(3234.8387096774195, 115.90322580645162)",0.7978229939394004
3582,4530.398406374501,16.15965901037533,12.0,"(3232.9166666666665, 915.6666666666666)",0.8011793367567818
3583,924.576470588232,17.885142907635604,34.0,"(3237.8823529411766, 449.8235294117647)",0.7239621152695085
3584,579.6877470355721,18.39201469823245,27.0,"(3238.8518518518517, 1971.3703703703704)",0.6053595392982054
3585,-10403.941176470591,nan,12.0,"(3238.3333333333335, 860.1666666666666)",0.9121578278869237
3586,5685.507874015748,15.91307683666187,49.0,"(3243.7755102040815, 604.795918367347)",0.8609757332586303
3587,10772.5625,15.219202443881912,128.0,"(3244.484375, 1777.2421875)",0.5606823562707884
3588,1957.7906976744162,17.070584348369685,28.0,"(3240.6428571428573, 2231.25)",0.5788886433440732
3589,4390.7647058823495,16.19364958856156,18.0,"(3241.8333333333335, 721.1111111111111)",0.8927963032563246
3590,-5021.05577689243,nan,16.0,"(3244.3125, 542.0625)",0.4509434599842473
3591,-12442.448818897632,nan,20.0,"(3245.85, 2058.55)",0.8860183022459038
3592,-14193.6640625,nan,9.0,"(3246.6666666666665, 2153.6666666666665)",0.9293610002222602
3593,-12779.66796875,nan,19.0,"(3248.2631578947367, 56.78947368421053)",0.6901245027956587
3594,1832.7401574803225,17.14224776036012,73.0,"(3252.1917808219177, 1883.7397260273972)",0.44197557189633413
3595,-38170.79296875,nan,62.0,"(3249.1290322580644, 1958.0645161290322)",0.9208559886952119
3596,3843.0,16.33832403883913,13.0,"(3249.230769230769, 637.1538461538462)",0.8935209584287531
3597,-1706.5961538461543,nan,11.0,"(3250.090909090909, 585.0)",0.5808680323966853
3598,-3786.6972111553805,nan,15.0,"(3252.733333333333, 491.06666666666666)",0.5872387924065473
3599,-4570.52,nan,23.0,"(3255.0, 2135.2608695652175)",0.5195403911436396
3600,140.5,19.930809189397255,15.0,"(3254.266666666667, 323.3333333333333)",0.5526820968472154
3601,-6059.645161290322,nan,19.0,"(3256.5263157894738, 182.0)",0.7837173445444829
3602,-2237.358267716536,nan,16.0,"(3256.1875, 569.0)",0.6315829785733063
3603,-11522.559055118094,nan,86.0,"(3258.8372093023254, 1730.9651162790697)",0.8751318210818618
3604,-6508.0703125,nan,8.0,"(3255.25, 1913.75)",0.9013878188659973
3605,4058.94422310757,16.278967291491856,15.0,"(3258.133333333333, 913.7333333333333)",0.6570743354562294
3606,-6694.507751937985,nan,9.0,"(3256.1111111111113, 2004.0)",0.9151435394961448
3607,358.7035573122557,18.9131607908622,15.0,"(3259.2, 372.93333333333334)",0.7599857435278802
3608,-4241.511811023622,nan,9.0,"(3257.6666666666665, 968.1111111111111)",0.9401653321814759
3609,-5062.666666666664,nan,8.0,"(3258.75, 501.875)",0.8567483762768627
3610,5073.751937984489,16.036676924475728,111.0,"(3265.0, 456.8828828828829)",0.6174223060597702
3611,-1139.8804780876526,nan,30.0,"(3262.733333333333, 1686.9333333333334)",0.7968989042065109
3612,-3741.8461538461524,nan,14.0,"(3264.0714285714284, 608.0714285714286)",0.8179378497708634
3613,-25736.59375,nan,21.0,"(3265.3333333333335, 1794.3333333333333)",0.8957668357032799
3614,7738.143396226413,15.578408066475928,94.0,"(3268.0106382978724, 1710.0425531914893)",0.5215789080865219
3615,307.125,19.081712076279658,15.0,"(3266.3333333333335, 444.73333333333335)",0.8818178745865625
3616,311.39600000000064,19.06671742602447,19.0,"(3265.0, 860.7368421052631)",0.43577737201346506
3617,-1172.8515625,nan,8.0,"(3265.25, 911.75)",0.9212095923822636
3618,3044.8203125,16.591095829492644,13.0,"(3267.5384615384614, 972.7692307692307)",0.7694259042216582
3619,585.1183206106871,18.381890758758576,21.0,"(3269.095238095238, 1887.047619047619)",0.6431964361962486
3620,-363673.71830985916,nan,105.0,"(3281.133333333333, 2306.7238095238095)",0.9835985664854913
3621,5581.1906614785985,15.933182852768683,109.0,"(3273.7798165137615, 111.58715596330275)",0.5623711522872559
3622,-5165.790513833992,nan,8.0,"(3270.625, 961.125)",0.9708203324760651
3623,-58188.653846153844,nan,83.0,"(3277.5301204819275, 977.433734939759)",0.8226138514943211
3624,2508.3600000000006,16.80152533348533,22.0,"(3273.7272727272725, 2281.090909090909)",0.7621120111092621
3625,7982.3107569721105,15.544678422083097,33.0,"(3274.939393939394, 754.4242424242424)",0.5468563605114007
3626,-5250.035294117646,nan,10.0,"(3274.1, 896.4)",0.9422833671160422
3627,1125.7011952191242,17.671442181990717,33.0,"(3276.242424242424, 962.030303030303)",0.7899009567404233
3628,-2114.4523809523816,nan,18.0,"(3275.222222222222, 1775.8333333333333)",0.8953460520244034
3629,19709.92156862747,14.56328775974534,220.0,"(3282.840909090909, 486.15)",0.4898889133949641
3630,9557.625482625488,15.349124978484452,101.0,"(3282.4356435643563, 73.5049504950495)",0.4697816880712408
3631,-2845.3779527559054,nan,19.0,"(3278.684210526316, 160.0)",0.6129896165446767
3632,4784.719999999999,16.100358679729823,9.0,"(3277.5555555555557, 761.0)",0.8618210371134536
3633,6563.281746031746,15.757197380291519,77.0,"(3282.038961038961, 838.3376623376623)",0.5188413627805917
3634,-2902.6719999999987,nan,24.0,"(3280.5416666666665, 211.95833333333334)",0.8077744683710764
3635,-5550.185770750988,nan,11.0,"(3280.6363636363635, 613.0909090909091)",0.6635453785974342
3636,-12988.69322709163,nan,12.0,"(3280.9166666666665, 1929.3333333333333)",0.8737213027941807
3637,2422.2061068702315,16.839472263151656,62.0,"(3284.9193548387098, 199.96774193548387)",0.6527203629867732
3638,-2692.71875,nan,13.0,"(3283.5384615384614, 182.76923076923077)",0.7393538678026679
3639,-7463.590551181103,nan,11.0,"(3284.3636363636365, 630.6363636363636)",0.8703075242565526
3640,62.870588235295145,20.80388119061699,20.0,"(3285.6, 1680.4)",0.8189904148392456
3641,-2874.5647058823524,nan,27.0,"(3286.4444444444443, 524.7777777777778)",0.5788481872264883
3642,2636.68359375,16.747354957781305,9.0,"(3284.8888888888887, 986.1111111111111)",0.7943886104534382
3643,2903.8911290322576,16.64254917494609,37.0,"(3288.4594594594596, 661.972972972973)",0.5209086549171432
3644,1635.4890109890111,17.265880923990984,9.0,"(3286.1111111111113, 2301.1111111111113)",0.639847293570111
3645,-2416.3565891472863,nan,19.0,"(3289.7894736842104, 745.6842105263158)",0.5255267513875241
3646,-247.77777777777737,nan,10.0,"(3287.9, 981.5)",0.309570810281795
3647,4235.48828125,16.23274128881804,10.0,"(3288.2, 1590.7)",0.9075152237207362
3648,-6338.494163424126,nan,9.0,"(3288.3333333333335, 1935.7777777777778)",0.8823032091820001
