Galaxy,NetCounts,Brightness,Area,Coordinates,Eccentricity
4043,-687.6746031746006,nan,37.0,"(3442.108108108108, 1613.2972972972973)",0.5713410501823408
4044,1533.3015873015975,17.33593103683837,60.0,"(3442.9666666666667, 374.5833333333333)",0.6162299641992113
4045,1020.830039525692,17.777616396595743,30.0,"(3442.0333333333333, 683.2)",0.6026105492101853
4046,-6912.666666666668,nan,8.0,"(3440.375, 1097.0)",0.899999315564985
4047,119.02362204724523,20.11091709427744,9.0,"(3440.1111111111113, 1363.3333333333333)",0.35831731433253367
4048,-8910.650000000001,nan,22.0,"(3442.090909090909, 2154.0)",0.8586395772939167
4049,793.2639999999992,18.051455636174477,22.0,"(3442.4545454545455, 202.95454545454547)",0.625215629371495
4050,23240.11023622047,14.384404540653847,236.0,"(3448.2161016949153, 507.20338983050846)",0.5781357106835472
4051,963.822134387352,17.840007760629913,37.0,"(3443.5675675675675, 570.8648648648649)",0.518699713211728
4052,1672.0629921259824,17.24186841320932,25.0,"(3444.84, 1033.48)",0.7069229821988819
4053,1060.9680000000008,17.735744286790002,12.0,"(3444.25, 1054.0833333333333)",0.7128834453854873
4054,3602.166666666657,16.408590492298217,66.0,"(3446.9545454545455, 2016.6515151515152)",0.5352099097403373
4055,1679.639534883725,17.23695977903057,55.0,"(3446.909090909091, 666.8909090909091)",0.5107709828206234
4056,3429.46875,16.46193287541248,11.0,"(3445.3636363636365, 1235.8181818181818)",0.8963493770325383
4057,-2682.7692307692305,nan,13.0,"(3445.076923076923, 1507.923076923077)",0.8549715109091449
4058,665.8957528957544,18.241484387606526,8.0,"(3445.375, 1181.75)",0.9419115287860648
4059,3392.168627450985,16.47380641687029,92.0,"(3451.413043478261, 692.6847826086956)",0.5294911983963827
4060,-593.901185770751,nan,8.0,"(3447.625, 1191.125)",0.6373774391990981
4061,4916.385826771653,16.070885105013815,11.0,"(3447.0, 1355.8181818181818)",0.7879477057102138
4062,540.7058823529405,18.467597264245114,19.0,"(3448.157894736842, 2203.1052631578946)",0.6682906757060113
4063,-6147.059523809527,nan,28.0,"(3450.0714285714284, 2050.3214285714284)",0.8396830828007175
4064,-2612.229249011856,nan,20.0,"(3451.55, 758.9)",0.7366152271871078
4065,-8886.67741935484,nan,26.0,"(3452.9615384615386, 151.5)",0.8092576767861598
4066,10557.8253968254,15.241063811374277,104.0,"(3455.028846153846, 918.3653846153846)",0.4788647804996529
4067,-3213.447058823529,nan,10.0,"(3451.4, 1839.4)",0.8594254366196715
4068,1263.7081712062245,17.545883015821776,12.0,"(3452.25, 1036.3333333333333)",0.8924303367609563
4069,-932.125,nan,9.0,"(3451.6666666666665, 1053.6666666666667)",0.7861513777574233
4070,-7894.494023904383,nan,14.0,"(3454.214285714286, 1058.142857142857)",0.8724434708988154
4071,3724.470817120622,16.372338560665376,9.0,"(3452.222222222222, 1174.3333333333333)",0.888295720743309
4072,-36483.69411764706,nan,44.0,"(3457.2045454545455, 1241.1818181818182)",0.932944421714845
4073,5630.294117647049,15.923672294250505,93.0,"(3456.3870967741937, 522.2903225806451)",0.5998998763135682
4074,-18229.956521739135,nan,11.0,"(3455.090909090909, 1000.1818181818181)",0.9616996671233514
4075,811.9561752988047,18.02616852708035,25.0,"(3455.24, 429.92)",0.5978321957113608
4076,-2070.791338582676,nan,9.0,"(3455.0, 1179.3333333333333)",0.8802566520314323
4077,-2929.813953488374,nan,8.0,"(3454.875, 1182.875)",0.9195752766272548
4078,4195.487999999998,16.24304379186711,55.0,"(3457.0, 1491.7454545454545)",0.7157487145982591
4079,7529.145593869733,15.60813576166326,107.0,"(3460.448598130841, 1673.5233644859813)",0.6112978303231671
4080,1726.8909090909074,17.206837741889515,26.0,"(3458.576923076923, 11.461538461538462)",0.5771787587925514
4081,-20595.945736434114,nan,21.0,"(3456.8571428571427, 1250.857142857143)",0.9247399529569239
4082,5245.323076923078,16.0005693925065,11.0,"(3457.090909090909, 1349.090909090909)",0.7924767022894096
4083,20179.98023715416,14.537698158540525,86.0,"(3459.9186046511627, 1474.1744186046512)",0.8255844677007151
4084,1513.3423076923082,17.35015706605008,15.0,"(3457.9333333333334, 1278.0)",0.6752369551263102
4085,2137.567567567574,16.975200371314717,55.0,"(3460.981818181818, 356.1454545454545)",0.5815662775286545
4086,4248.4,16.229436499581965,15.0,"(3458.6, 1257.3333333333333)",0.5316640543300504
4087,856.4902723735413,17.96819391297351,12.0,"(3459.4166666666665, 1343.75)",0.817983238955851
4088,-5051.260700389106,nan,12.0,"(3458.75, 1461.4166666666667)",0.701715794174336
4089,-16917.798449612405,nan,26.0,"(3459.423076923077, 1521.2307692307693)",0.8692039571408274
4090,10174.745098039217,15.281191155232698,76.0,"(3462.407894736842, 974.3815789473684)",0.7266816349151785
4091,-3416.004000000001,nan,10.0,"(3459.6, 1528.0)",0.8900722786511216
4092,4549.119691119689,16.155181590927434,88.0,"(3465.9545454545455, 491.8863636363636)",0.42446214536388904
4093,-1562.09375,nan,8.0,"(3460.25, 1274.75)",0.9393364366277243
4094,1359.109375,17.46686397949405,49.0,"(3462.183673469388, 1923.2857142857142)",0.4788654297743374
4095,11309.843373493975,15.166358523605526,45.0,"(3463.688888888889, 1351.0444444444445)",0.3538090573259223
4096,-1541.1744186046526,nan,8.0,"(3461.875, 1427.125)",0.8369226226520929
4097,173.2727272727243,19.703174472139814,24.0,"(3463.125, 1544.4583333333333)",0.6447597693592222
4098,3227.2598425196848,16.527915165023426,8.0,"(3463.125, 1191.5)",0.7979464677739836
4099,1716.3346456692889,17.213495077060095,9.0,"(3461.6666666666665, 1244.888888888889)",0.9267570822826168
4100,1153.5748031496041,17.64488559639474,36.0,"(3465.1666666666665, 1911.1944444444443)",0.5496783641908287
4101,14865.317647058822,14.869564515526868,67.0,"(3466.7611940298507, 1174.5223880597016)",0.6285155275820025
4102,395.4342629482053,18.80731425836604,9.0,"(3463.777777777778, 1417.888888888889)",0.8749849885166953
4103,-5010.0873015873,nan,19.0,"(3464.0, 2075.3684210526317)",0.7932105023166186
4104,-3284.1181102362207,nan,13.0,"(3465.3846153846152, 448.61538461538464)",0.5951170519292052
4105,-8094.844621513945,nan,19.0,"(3466.315789473684, 1550.9473684210527)",0.6708705879025677
4106,8946.733067729088,15.420838799885761,96.0,"(3467.90625, 1579.6666666666667)",0.7096172952365253
4107,-562.8571428571449,nan,36.0,"(3467.8888888888887, 909.0555555555555)",0.7549467551549753
4108,4702.865384615385,16.119093630933776,14.0,"(3466.0, 1250.9285714285713)",0.7069869675464386
4109,4244.906614785985,16.2303296487852,90.0,"(3470.233333333333, 365.68888888888887)",0.5745405177876249
4110,10197.4765625,15.278768210439921,160.0,"(3475.15, 1070.9375)",0.7856804066947236
4111,-3083.3043478260806,nan,46.0,"(3468.5434782608695, 1080.6739130434783)",0.7520431222831097
4112,-7530.0625,nan,10.0,"(3467.2, 1528.2)",0.8775341805279661
4113,-6423.341269841265,nan,17.0,"(3468.764705882353, 276.05882352941177)",0.8512508294271489
4114,5939.789883268473,15.865572294176244,84.0,"(3470.7619047619046, 856.702380952381)",0.5492300369260223
4115,592.9685039370088,18.367420934926727,8.0,"(3468.375, 1327.375)",0.9664022173865874
4116,848.960629921261,17.977781123637477,30.0,"(3469.5, 330.1333333333333)",0.5206600231516468
4117,32821.3255813953,14.009609706816422,305.0,"(3475.272131147541, 545.744262295082)",0.7483220538579697
4118,-3139.6303501945513,nan,12.0,"(3468.3333333333335, 2180.75)",0.6340652357769102
4119,9680.8418972332,15.335217181258038,106.0,"(3473.1415094339623, 464.4339622641509)",0.5721221677039952
4120,-7632.618110236232,nan,81.0,"(3472.6543209876545, 623.604938271605)",0.7947590135099244
4121,4744.0546875,16.109625783119505,10.0,"(3469.2, 1247.8)",0.8784930515422094
4122,466.864864864865,18.627022022013172,8.0,"(3470.25, 1332.625)",0.8599219148885188
4123,50682.78431372548,13.537848836737101,209.0,"(3477.7368421052633, 1393.5454545454545)",0.7928845525141752
4124,-13156.171206225681,nan,9.0,"(3469.777777777778, 407.3333333333333)",0.9199014423280613
4125,-2297.645669291338,nan,16.0,"(3470.375, 1195.5)",0.8062132948546998
4126,-4369.723320158104,nan,11.0,"(3470.909090909091, 1345.8181818181818)",0.8920347805294335
4127,-5049.9,nan,9.0,"(3471.0, 1490.7777777777778)",0.7766431633476233
4128,-11846.600000000002,nan,12.0,"(3471.9166666666665, 1186.0)",0.9458579812114564
4129,-2269.622047244091,nan,41.0,"(3474.4146341463415, 1286.1707317073171)",0.7018228929166839
4130,5573.375,15.93470433702502,64.0,"(3475.4375, 1455.296875)",0.3698026639055346
4131,-4823.883720930233,nan,8.0,"(3472.875, 1159.875)",0.8879535677396304
4132,-619.34375,nan,8.0,"(3473.5, 1201.75)",0.8185346118482661
4133,-4024.2248062015497,nan,8.0,"(3474.0, 1274.125)",0.917541366863413
4134,-6795.665354330704,nan,16.0,"(3475.4375, 1547.625)",0.9131595446732281
4135,-7304.909090909088,nan,18.0,"(3474.3333333333335, 1617.4444444444443)",0.7270940286384766
4136,-13497.380952380947,nan,31.0,"(3476.2258064516127, 1161.032258064516)",0.8915797746881625
4137,852.3953488372099,17.973397321784095,17.0,"(3477.294117647059, 345.70588235294116)",0.8274664599750556
4138,2006.8399999999965,17.04371812818219,61.0,"(3479.9508196721313, 386.4590163934426)",0.2157819838030939
4139,-3927.54054054054,nan,8.0,"(3476.25, 1265.375)",0.928814424557738
4140,2287.20472440945,16.901737401445438,49.0,"(3480.1020408163267, 784.5918367346939)",0.5417625285094265
4141,-5959.777777777777,nan,8.0,"(3479.375, 1343.0)",0.9547131709489385
4142,-9887.527777777781,nan,9.0,"(3479.1111111111113, 571.5555555555555)",0.9049457833008927
4143,2843.59765625,16.665329630994606,45.0,"(3482.288888888889, 842.4222222222222)",0.6781458559558657
4144,16160.598425196848,14.778856403465948,77.0,"(3483.1688311688313, 1104.4155844155844)",0.5062152115188464
4145,-5466.921259842522,nan,17.0,"(3480.5882352941176, 1114.3529411764705)",0.7958672201857465
4146,154615.609561753,12.326866657604377,410.0,"(3490.0243902439024, 2024.3975609756098)",0.46350933753592866
4147,404.5095057034232,18.78267817075327,28.0,"(3480.964285714286, 2138.0714285714284)",0.47991419930547874
4148,-6338.06640625,nan,15.0,"(3480.866666666667, 1844.6666666666667)",0.6278990535692512
4149,3429.9763779527566,16.46177217726924,43.0,"(3483.813953488372, 1574.2325581395348)",0.5872651229443935
4150,27126.188235294132,14.216528072238361,144.0,"(3489.2986111111113, 1151.625)",0.4950727483028818
4151,104.15116279069844,20.255839692572756,10.0,"(3482.1, 1779.9)",0.46904157598234314
4152,18469.1171875,14.633884657685307,62.0,"(3486.6935483870966, 1196.6612903225807)",0.6897323739536215
4153,9423.88976377953,15.36442450674851,52.0,"(3489.0576923076924, 1166.8076923076924)",0.8019952792999956
4154,4640.22480620155,16.133652446388773,36.0,"(3487.6944444444443, 1487.2777777777778)",0.5146908708699164
4155,2067.403921568628,17.011436660668448,10.0,"(3487.6, 1161.3)",0.6618387674932783
4156,2573.5365853658514,16.773674133611692,8.0,"(3486.5, 1389.0)",0.9325316965091067
4157,11068.417322834663,15.189786186533832,171.0,"(3493.33918128655, 1557.4736842105262)",0.808769014767586
4158,-48869.08799999999,nan,220.0,"(3496.5, 921.0545454545454)",0.8695894059786059
4159,-8974.968127490043,nan,49.0,"(3491.0204081632655, 1010.4285714285714)",0.47751989534350564
4160,-6023.666666666664,nan,17.0,"(3489.705882352941, 1880.2941176470588)",0.7962122941371635
4161,-5037.01176470588,nan,14.0,"(3490.3571428571427, 982.0714285714286)",0.8176955723899162
4162,-323491.22529644275,nan,375.0,"(3502.112, 1891.6933333333334)",0.932630045254526
4163,-2726.7611940298502,nan,8.0,"(3490.5, 520.5)",0.8468413944019119
4164,4021.265625,16.289093096488166,64.0,"(3492.734375, 1705.21875)",0.603125634992924
4165,-1813.9565217391355,nan,33.0,"(3494.818181818182, 1245.909090909091)",0.7881747357056209
4166,-2341.8798449612405,nan,9.0,"(3491.8888888888887, 1663.0)",0.833719025807607
4167,-11652.78125,nan,10.0,"(3493.3, 1273.2)",0.9041813201173329
4168,587.7401574803152,18.377036587505764,29.0,"(3494.1724137931033, 1841.7931034482758)",0.4929613846129496
4169,402.29599999999846,18.788635713914655,21.0,"(3494.2380952380954, 447.0)",0.7183879033828556
4170,-3023.625,nan,20.0,"(3494.9, 393.15)",0.6637657630739684
4171,-3143.9039999999986,nan,20.0,"(3495.85, 417.8)",0.39587923847083223
4172,-48351.099601593625,nan,44.0,"(3496.090909090909, 978.3181818181819)",0.9265457608176253
4173,12124.64980544748,15.090826990527255,89.0,"(3498.7640449438204, 1530.2808988764045)",0.35159197048557655
4174,221.04779411764684,19.438784536630777,17.0,"(3495.0, 1938.0)",0.532118533491987
4175,4433.190476190477,16.183209021074187,19.0,"(3495.6315789473683, 1327.0)",0.844580434317289
4176,-722.11328125,nan,19.0,"(3495.8947368421054, 1465.8947368421052)",0.7073670693868367
4177,581.5261044176696,18.38857696308652,30.0,"(3498.0333333333333, 802.4666666666667)",0.11856137792857782
4178,886.2857142857138,17.931065627181724,26.0,"(3500.076923076923, 111.65384615384616)",0.6392538733790186
4179,-6612.165354330711,nan,25.0,"(3501.44, 1212.84)",0.7796101327100582
4180,3216.8645418326632,16.531418065784543,111.0,"(3504.063063063063, 684.4504504504505)",0.3936516886806643
4181,1948.5866141732276,17.07570071291089,10.0,"(3499.1, 1356.3)",0.518124327092799
4182,4375.129411764705,16.19752274118469,39.0,"(3502.6153846153848, 1058.4871794871794)",0.5250455794844594
4183,-99.15999999999985,nan,8.0,"(3501.0, 1331.75)",0.8416254115301731
4184,2538.291828793779,16.788646120744286,67.0,"(3503.7611940298507, 2082.6716417910447)",0.7056828933228441
4185,3419.996062992126,16.464935984729387,60.0,"(3507.55, 1554.85)",0.47514362169525476
4186,1901.2261904761908,17.10241552920411,40.0,"(3506.95, 45.65)",0.596927265767835
4187,-3031.852713178294,nan,8.0,"(3504.875, 1235.0)",0.8812697312116856
4188,-50903.05098039216,nan,37.0,"(3508.837837837838, 1258.1891891891892)",0.9230852625857335
4189,-2571.25,nan,11.0,"(3506.181818181818, 1352.2727272727273)",0.914020772415786
4190,-6555.6259842519685,nan,11.0,"(3505.4545454545455, 1428.6363636363637)",0.8898289846456812
4191,-10143.53125,nan,12.0,"(3508.1666666666665, 1416.8333333333333)",0.9428587240374281
4192,361.42519685039224,18.904953934420867,20.0,"(3508.85, 2159.45)",0.5723216745250131
4193,8127.217391304337,15.525145308357192,101.0,"(3512.366336633663, 953.0693069306931)",0.6069183825716532
4194,-6102.35741444867,nan,25.0,"(3510.52, 278.48)",0.5468346628900385
4195,15196.333333333343,14.84565297178257,149.0,"(3515.7651006711408, 871.1543624161073)",0.748471082082199
4196,-2670.253968253968,nan,12.0,"(3509.9166666666665, 968.5)",0.902439063297415
4197,490.6135458167337,18.573151162785116,15.0,"(3512.733333333333, 509.06666666666666)",0.658046885054587
4198,2170.4370078740176,16.958632035194054,63.0,"(3517.1746031746034, 391.06349206349205)",0.5500484756378121
4199,-7425.652173913044,nan,13.0,"(3514.153846153846, 1169.3846153846155)",0.4365127153214085
4200,2636.859375,16.747282576815245,10.0,"(3514.6, 1350.5)",0.7094916819641325
4201,-10656.591999999997,nan,13.0,"(3517.0, 1262.3846153846155)",0.9143721579652122
4202,1975.0823529411791,17.061036978344088,49.0,"(3518.918367346939, 1652.8367346938776)",0.5919577935177708
4203,570.453125,18.409450091042647,25.0,"(3519.4, 2056.48)",0.5414552449807902
4204,1755.9679999999935,17.188708506880676,150.0,"(3525.3133333333335, 1183.96)",0.7891653836508769
4205,-3670.0362903225796,nan,10.0,"(3520.7, 1224.0)",0.7899579222805166
4206,-2085.125,nan,31.0,"(3520.2580645161293, 1703.6774193548388)",0.8494923462663148
4207,143578.5912698413,12.407275780222436,371.0,"(3530.070080862534, 2191.6145552560647)",0.336940490922345
4208,-11147.937743190661,nan,34.0,"(3522.9117647058824, 1250.8529411764705)",0.66185267084815
4209,6755.894117647062,15.725792913916706,48.0,"(3523.8333333333335, 1511.3333333333333)",0.6590782838947608
4210,155.06299212598424,19.82372960013486,11.0,"(3522.0, 1929.1818181818182)",0.5465458781650322
4211,-2956.0230769230766,nan,12.0,"(3521.9166666666665, 2236.0)",0.8620734521569482
4212,-7445.7734375,nan,12.0,"(3523.5, 1256.1666666666667)",0.708632533309205
4213,-2767.576470588232,nan,25.0,"(3525.64, 540.32)",0.6734903105050569
4214,3188.156862745098,16.541150796805983,45.0,"(3526.3777777777777, 1069.6666666666667)",0.4537428639162759
4215,543.9638554216872,18.46107489189619,42.0,"(3526.2619047619046, 1901.047619047619)",0.38104993999971865
4216,-20807.96078431372,nan,52.0,"(3530.826923076923, 35.40384615384615)",0.7650902507863708
4217,-2152.185770750988,nan,9.0,"(3525.5555555555557, 1172.3333333333333)",0.842423539174232
4218,-1811.8418972332001,nan,22.0,"(3527.0454545454545, 1411.8181818181818)",0.6677347427570268
4219,2522.354581673306,16.795484655589174,18.0,"(3529.5555555555557, 1577.9444444444443)",0.6752110505966417
4220,4336.19767441861,16.207227319545723,56.0,"(3532.214285714286, 1598.392857142857)",0.8008201661448666
4221,-13377.97647058824,nan,42.0,"(3531.8333333333335, 1343.095238095238)",0.853708209599672
4222,-2728.5568627450994,nan,38.0,"(3531.5789473684213, 1800.842105263158)",0.6600983182464653
4223,1159.5097276264569,17.639314008818175,38.0,"(3530.8684210526317, 1871.157894736842)",0.4162110391918964
4224,-6016.5,nan,27.0,"(3533.4444444444443, 1117.111111111111)",0.6360231939399652
4225,1423.6196078431385,17.416515097470857,44.0,"(3534.4545454545455, 1430.340909090909)",0.7732006994607737
4226,-1801.96875,nan,17.0,"(3531.764705882353, 1684.4705882352941)",0.8310803833655536
4227,7549.110236220469,15.605260581943954,110.0,"(3536.6, 528.8636363636364)",0.555535058898858
4228,-4896.185039370081,nan,33.0,"(3534.848484848485, 1199.1515151515152)",0.8437593414496687
4229,-4473.94140625,nan,9.0,"(3533.8888888888887, 1423.888888888889)",0.6181975117867604
4230,14408.188976377947,14.903476509969515,168.0,"(3539.1309523809523, 1845.1845238095239)",0.505232646591772
4231,-2597.7857142857174,nan,31.0,"(3534.967741935484, 2101.6451612903224)",0.275712455794576
4232,-15198.566929133856,nan,15.0,"(3538.0, 1359.6666666666667)",0.894147709453287
4233,1424.8828125,17.41555213032708,11.0,"(3536.7272727272725, 1500.8181818181818)",0.8082777398868201
4234,-26032.263999999996,nan,47.0,"(3542.31914893617, 619.9574468085107)",0.8906645389431299
4235,464.796875,18.631842001322813,11.0,"(3538.6363636363635, 791.2727272727273)",0.5363701656092197
4236,1938.108527131786,17.081554769174417,26.0,"(3540.769230769231, 1660.576923076923)",0.6234306003798502
4237,379.99612403100764,18.85055208293515,12.0,"(3539.0, 2059.8333333333335)",0.6594964983102426
4238,677.06640625,18.2234218347362,25.0,"(3540.6, 167.8)",0.5289603258816431
4239,5878.3333333333285,15.876864476790388,71.0,"(3541.7042253521126, 398.0845070422535)",0.6381226932349197
4240,4746.411764705888,16.1090864705103,81.0,"(3542.6913580246915, 685.3703703703703)",0.7078410753065486
4241,199.53125,19.54997269180118,15.0,"(3539.133333333333, 695.6666666666666)",0.8081865794448628
4242,-1498.2790697674427,nan,21.0,"(3540.809523809524, 1042.3809523809523)",0.7595443196942484
4243,10782.960629921261,15.218154951141889,63.0,"(3541.904761904762, 1120.8253968253969)",0.5851687068820235
4244,3574.079365079364,16.417089519731697,31.0,"(3541.0967741935483, 1368.7096774193549)",0.7720659259592666
4245,30281.976744186017,14.097039446025082,181.0,"(3549.1325966850827, 2257.9944751381217)",0.820455704657882
4246,-2961.163424124512,nan,27.0,"(3543.3333333333335, 340.22222222222223)",0.749004544398691
4247,3963.818897637797,16.304715490381952,11.0,"(3542.0, 1349.3636363636363)",0.8998505711960625
4248,-5024.546511627908,nan,9.0,"(3541.8888888888887, 1413.0)",0.9151435394961448
4249,-1803.6102362204729,nan,11.0,"(3544.0, 1336.8181818181818)",0.8532619693329866
4250,-2355.7142857142862,nan,18.0,"(3545.222222222222, 949.7777777777778)",0.5539519072014875
4251,5236.262548262552,16.002446464698245,43.0,"(3547.6279069767443, 1344.7441860465117)",0.635446870730155
4252,227.34615384615245,19.408280971554834,12.0,"(3545.0833333333335, 1962.9166666666667)",0.7365874582208801
4253,-2405.00790513834,nan,12.0,"(3547.4166666666665, 28.916666666666668)",0.8224626386814282
4254,25284.83076923077,14.292849871860795,98.0,"(3553.061224489796, 1241.8979591836735)",0.7309336475894976
4255,1147.9448818897636,17.650197409779334,11.0,"(3547.6363636363635, 1502.4545454545455)",0.6652127331620754
4256,2640.6071428571413,16.74574051570703,27.0,"(3548.5925925925926, 1603.9259259259259)",0.5734962498887648
4257,8361.671936758896,15.49426718908499,112.0,"(3553.035714285714, 54.794642857142854)",0.4759449311505936
4258,675.9137254901943,18.22527183608786,19.0,"(3548.842105263158, 537.6842105263158)",0.7716049449037712
4259,-1761.91796875,nan,172.0,"(3556.517441860465, 997.7848837209302)",0.8013138671680852
4260,-17838.212355212367,nan,37.0,"(3552.6486486486488, 1409.2162162162163)",0.8720684806832076
4261,582.0,18.38769253837528,16.0,"(3553.0625, 880.875)",0.677349341327059
4262,56672.159999999974,13.416575585909769,422.0,"(3563.0971563981043, 1939.777251184834)",0.4248991192660175
4263,-14726.141176470592,nan,33.0,"(3555.242424242424, 33.54545454545455)",0.7897467279091402
4264,26541.73359073358,14.240176785790752,132.0,"(3558.212121212121, 1084.3636363636363)",0.7547292626750098
4265,-484.14117647058447,nan,33.0,"(3554.818181818182, 1365.7878787878788)",0.6674812154502772
4266,61035.239043824695,13.33604837544567,207.0,"(3563.768115942029, 1330.8937198067633)",0.6932698305127708
4267,7543.56048387097,15.606059057897829,72.0,"(3558.4583333333335, 1568.9722222222222)",0.4839797935137777
4268,328.578125,19.00840338244123,8.0,"(3554.5, 1691.25)",0.2886751345948129
4269,-15188.456273764255,nan,93.0,"(3558.94623655914, 734.0430107526881)",0.890007061968671
4270,-5462.732,nan,18.0,"(3557.0, 791.2222222222222)",0.707406933277947
4271,17074.02352941176,14.719160311050853,135.0,"(3560.837037037037, 1605.5777777777778)",0.45713360186630997
4272,5357.379032258061,15.977619065981749,60.0,"(3562.0, 1497.3)",0.5400801776896549
4273,3474.9764705882408,16.44762032928775,79.0,"(3561.0632911392404, 2005.860759493671)",0.35654218134456644
4274,2243.6328125,16.92262054295301,62.0,"(3561.6451612903224, 449.2903225806452)",0.7360764222164077
4275,35523.86770428013,13.923699389948805,224.0,"(3565.316964285714, 1360.200892857143)",0.776012946038787
4276,6311.4609375,15.79967525337279,31.0,"(3562.3548387096776, 1225.6774193548388)",0.7797585354617362
4277,-15522.516129032258,nan,26.0,"(3563.0, 842.4615384615385)",0.6797108672154679
4278,-4133.4375,nan,20.0,"(3563.2, 1642.8)",0.7557551100339593
4279,-13280.972111553783,nan,13.0,"(3562.3076923076924, 2182.923076923077)",0.9061293003839256
4280,284951.4879999999,11.663072677059631,1051.0,"(3582.0066603235014, 280.7497621313035)",0.47477874084076765
4281,849.0750988142318,17.977634739177475,33.0,"(3567.3636363636365, 701.1515151515151)",0.5641970340042648
4282,4772.919999999998,16.10303961220388,74.0,"(3569.7162162162163, 767.081081081081)",0.38197114272392035
4283,22862.64285714287,14.402183919548795,190.0,"(3574.1, 1063.342105263158)",0.7563725521438005
4284,770.6880000000001,18.082803507862458,8.0,"(3566.0, 1131.75)",0.7950972173652757
4285,-209.0076923076922,nan,15.0,"(3567.9333333333334, 1383.0)",0.7896173902832322
4286,5871.72440944882,15.87808584077849,59.0,"(3569.2881355932204, 1168.5084745762713)",0.6121265308122719
4287,-5124.888888888887,nan,13.0,"(3568.076923076923, 1645.6153846153845)",0.6934384754918741
4288,2758.1732283464553,16.698446153094014,21.0,"(3569.5714285714284, 1238.095238095238)",0.7326424413372274
4289,2576.0236220472434,16.772625397071586,14.0,"(3568.285714285714, 1406.5)",0.8506877704240235
4290,4409.315175097276,16.189072142413977,52.0,"(3571.653846153846, 1420.2307692307693)",0.675521647281775
4291,8795.3188976378,15.439371023553937,66.0,"(3574.848484848485, 1442.6515151515152)",0.7055686898472635
4292,5.153846153843915,23.5196713740155,94.0,"(3576.840425531915, 9.436170212765957)",0.8049315853092349
4293,-2929.007843137253,nan,33.0,"(3574.6363636363635, 573.4242424242424)",0.8229307223118374
4294,2737.8720930232594,16.706467112374817,39.0,"(3574.4102564102564, 1261.7179487179487)",0.7266573433614829
4295,1208.656488549619,17.594242780365164,42.0,"(3576.0476190476193, 388.92857142857144)",0.5252233925486905
4296,54525.54330708663,13.458499995753526,369.0,"(3586.029810298103, 842.170731707317)",0.538186479149178
4297,375.57915057915125,18.863246311513677,8.0,"(3575.25, 997.625)",0.8124097554365945
4298,-4916.338461538464,nan,18.0,"(3577.4444444444443, 1205.5)",0.8130756328472708
4299,-1124.0465116279047,nan,21.0,"(3579.2380952380954, 1125.5714285714287)",0.7003895981208579
4300,-2650.7480000000032,nan,17.0,"(3578.9411764705883, 1284.5882352941176)",0.66544197937295
4301,9684.9609375,15.334755316469666,115.0,"(3582.1565217391303, 1489.8608695652174)",0.5802462779006259
4302,6573.8000000000175,15.755458782358549,129.0,"(3583.062015503876, 2260.9147286821703)",0.46717552116058314
4303,1004.2413793103442,17.79540471921482,31.0,"(3579.967741935484, 1036.0967741935483)",0.3355872429016351
4304,-17775.77777777778,nan,90.0,"(3582.4777777777776, 1410.3444444444444)",0.8343251800965681
4305,-9385.453125,nan,12.0,"(3579.75, 2239.5)",0.7919258635826991
4306,3952.8617886178836,16.30772092612711,71.0,"(3583.507042253521, 2134.0)",0.5417666751580577
4307,-13315.70930232558,nan,12.0,"(3581.8333333333335, 1050.0)",0.677707897312833
4308,23033.857142857145,14.394083327517158,98.0,"(3586.5, 1335.1224489795918)",0.6174724089405454
4309,17975.0,14.6633277523627,94.0,"(3586.191489361702, 1380.4148936170213)",0.6433633885002034
4310,-4892.471042471043,nan,18.0,"(3585.5555555555557, 1114.5555555555557)",0.790548164534478
4311,-7534.910505836575,nan,9.0,"(3589.3333333333335, 1262.7777777777778)",0.9440557296755324
4312,9589.178988326836,15.345546437261795,111.0,"(3593.3333333333335, 1954.2162162162163)",0.5142324261251443
4313,3662.417322834648,16.39058042624781,73.0,"(3593.054794520548, 2106.821917808219)",0.7252173421843523
4314,-2491.2868217054274,nan,15.0,"(3591.133333333333, 82.13333333333334)",0.7820945387815543
4315,-90743.45238095237,nan,156.0,"(3597.019230769231, 905.6282051282051)",0.8888545853159446
4316,36347.228346456686,13.898821751540074,199.0,"(3599.165829145729, 1200.7236180904522)",0.5516370313375452
4317,-7530.646586345385,nan,31.0,"(3594.451612903226, 1213.967741935484)",0.7718900754233069
4318,2759.094117647066,16.698083711761797,74.0,"(3597.5675675675675, 120.67567567567568)",0.5839219646768147
4319,-1597.3228346456744,nan,40.0,"(3597.8, 1128.975)",0.7782251964364887
4320,3376.968127490036,16.478682595761576,44.0,"(3600.8636363636365, 1456.2727272727273)",0.7252738061077569
4321,-1935.1003861003883,nan,18.0,"(3598.9444444444443, 1465.111111111111)",0.7385244839861047
4322,12187.365079365089,15.085225447846149,169.0,"(3604.887573964497, 1687.508875739645)",0.36773540625432055
4323,-3114.92,nan,8.0,"(3599.0, 1017.25)",0.7927001054654698
4324,20086.239215686277,14.542753423530986,181.0,"(3606.5911602209944, 2090.8342541436464)",0.6483066218173825
4325,-2336.3700787401613,nan,50.0,"(3603.08, 2265.54)",0.8311732020722874
4326,-2861.5139442231084,nan,17.0,"(3603.470588235294, 685.0588235294117)",0.8681419469127096
